Name,Ticker,Sector,Location,Weight (%),Asset Class
TVS MOTOR COMPANY LTD,TVSMOTOR,Consumer Discretionary,Inde,0.253,Actions
HUTCHISON PORT HOLDINGS UNITS TRUS,NS8U,Industrials,Singapour,0.253,Actions
CTCI CORP,9933,Industrials,Taïwan,0.253,Actions
PEAB CLASS B,PEAB B,Industrials,Suède,0.252,Actions
HYOSUNG ADVANCED MATERIALS CORP,298050,Materials,Corée,0.252,Actions
NWS HOLDINGS LTD,659,Industrials,Hong-Kong,0.252,Actions
HOUSE FOODS GROUP,2810,Consumer Staples,Japon,0.252,Actions
NEXT FIFTEEN COMMUNICATIONS GROUP,NFC,Communication,Royaume-Uni,0.252,Actions
AUSTEVOLL SEAFOOD,AUSS,Consumer Staples,Norvège,0.252,Actions
TWO HARBORS INVESTMENT REIT CORP,TWO,Financials,Etats-Unis,0.252,Actions
LEASINVEST,NEXTA,Real Estate,Belgique,0.252,Actions
CAIRO COMMUNICATION,CAI,Communication,Italie,0.251,Actions
CHINA EVERBRIGHT LTD,165,Financials,Chine,0.251,Actions
PHOENIX HOLDINGS LTD,PHOE,Financials,Israël,0.251,Actions
DAEWOO ENGINEERING & CONSTRUCTION,047040,Industrials,Corée,0.251,Actions
VIA TECHNOLOGIES INC,2388,Technology,Taïwan,0.25,Actions
HILLTOP HOLDINGS INC,HTH,Financials,Etats-Unis,0.25,Actions
SERICA ENERGY PLC,SQZ,Energy,Royaume-Uni,0.25,Actions
SITRONIX TECHNOLOGY CORP,8016,Technology,Taïwan,0.25,Actions
DGB FINANCIAL GROUP,139130,Financials,Corée,0.24900000000000003,Actions
MCPHY ENERGY SA,MCPHY,Industrials,France,0.24900000000000003,Actions
AEROVIRONMENT INC,AVAV,Industrials,Etats-Unis,0.249,Actions
ALAMO GROUP INC,ALG,Industrials,Etats-Unis,0.249,Actions
WOODWARD INC,WWD,Industrials,Etats-Unis,0.249,Actions
EZAKI GLICO LTD,2206,Consumer Staples,Japon,0.249,Actions
GENTING,GENTING,Consumer Discretionary,Malaisie,0.249,Actions
CHINA ENERGY ENGINEERING CORP LTD,601868,Industrials,Chine,0.249,Actions
SEABOARD CORP,SEB,Consumer Staples,Etats-Unis,0.249,Actions
PATTERSON COMPANIES INC,PDCO,Health Care,Etats-Unis,0.249,Actions
HIS LTD,9603,Consumer Discretionary,Japon,0.248,Actions
PAN JIT INTERNATIONAL INC,2481,Technology,Taïwan,0.248,Actions
HANNON ARMSTRONG SUSTAINABLE INFRA,HASI,Financials,Etats-Unis,0.248,Actions
EBRO FOODS SA,EBRO,Consumer Staples,Espagne,0.248,Actions
ISTAR REIT INC,STAR,Real Estate,Etats-Unis,0.248,Actions
TAISHO PHARMACEUTICAL HOLDINGS LTD,4581,Health Care,Japon,0.248,Actions
BOC AVIATION LTD,2588,Industrials,Chine,0.248,Actions
SEMTECH CORP,SMTC,Technology,Etats-Unis,0.247,Actions
TELLURIAN INC,TELL,Energy,Etats-Unis,0.247,Actions
KINDEN CORP,1944,Industrials,Japon,0.247,Actions
SCHRODER ASIAPACIFIC FUND PLC,SDP,Financials,Royaume-Uni,0.247,Actions
FU SHOU YUAN INTERNATIONAL GROUP L,1448,Consumer Discretionary,Chine,0.24600000000000002,Actions
PHARMICELL LTD,005690,Health Care,Corée,0.246,Actions
FLAGSTAR BANCORP INC,FBC,Financials,Etats-Unis,0.246,Actions
FANCL CORP,4921,Consumer Staples,Japon,0.246,Actions
SHANGHAI RAAS BLOOD PRODUCTS LTD A,002252,Health Care,Chine,0.24500000000000002,Actions
BEIJING YUANLIU HONGYUAN ELECTRONI,603267,Technology,Chine,0.245,Actions
HEALTHCARE SERVICES GROUP INC,HCSG,Industrials,Etats-Unis,0.245,Actions
NAVINFO LTD A,002405,Technology,Chine,0.245,Actions
THG PLC,THG,Consumer Discretionary,Royaume-Uni,0.245,Actions
APOLLO COMMERCIAL REAL ESTATE FINA,ARI,Financials,Etats-Unis,0.245,Actions
TAIWAN SECOM LTD,9917,Industrials,Taïwan,0.245,Actions
MATERION CORP,MTRN,Materials,Etats-Unis,0.245,Actions
CEMBRE,CMB,Industrials,Italie,0.245,Actions
SINGAPORE POST LTD,S08,Industrials,Singapour,0.245,Actions
H&R REAL ESTATE INVESTMENT TRUST,HR.UN,Real Estate,Canada,0.244,Actions
DREAM INDUSTRIAL REAL ESTATE INVES,DIR.UN,Real Estate,Canada,0.244,Actions
DIP CORP,2379,Communication,Japon,0.244,Actions
MOMMET SHS LTD,MTM,Financials,Afrique du Sud,0.244,Actions
PENTA-OCEAN CONSTRUCTION LTD,1893,Industrials,Japon,0.244,Actions
FIRST INTERSTATE BANCSYSTEM INC CL,FIBK,Financials,Etats-Unis,0.244,Actions
SMARTCENTRES RL ESTATE INVESTMENT,SRU.UN,Real Estate,Canada,0.244,Actions
BANNER CORP,BANR,Financials,Etats-Unis,0.244,Actions
FULGENT GENETICS INC,FLGT,Health Care,Etats-Unis,0.243,Actions
MARLOWE PLC,MRL,Industrials,Royaume-Uni,0.243,Actions
MARQETA INC CLASS A,MQ,Technology,Etats-Unis,0.243,Actions
DIAMONDROCK HOSPITALITY REIT,DRH,Real Estate,Etats-Unis,0.243,Actions
FIELMANN AG,FIE,Consumer Discretionary,Allemagne,0.243,Actions
COURSERA INC,COUR,Consumer Discretionary,Etats-Unis,0.243,Actions
XINTEC INC,3374,Technology,Taïwan,0.243,Actions
ALL ACTIVE ASSET CAPITAL LTD,AAA,Financials,Hong-Kong,0.243,Actions
GCP APPLIED TECHNOLOGIES INC,GCP,Materials,Etats-Unis,0.24200000000000002,Actions
CHONGQING BREWERY LTD A,600132,Consumer Staples,Chine,0.24200000000000002,Actions
GULF KEYSTONE PETROLEUM LTD,GKP,Energy,Royaume-Uni,0.242,Actions
SHANGRI LA ASIA LTD,69,Consumer Discretionary,Hong-Kong,0.242,Actions
DYE AND DURHAM LTD,DND,Technology,Canada,0.242,Actions
THUNGELA RESOURCES LTD,TGA,Energy,Afrique du Sud,0.242,Actions
LK TECHNOLOGY HOLDINGS LTD,558,Industrials,Hong-Kong,0.242,Actions
REPARE THERAPEUTICS INC,RPTX,Health Care,Etats-Unis,0.242,Actions
B AND G FOODS INC,BGS,Consumer Staples,Etats-Unis,0.24100000000000002,Actions
FIRST RESOURCES LTD,EB5,Consumer Staples,Singapour,0.24100000000000002,Actions
SUMITOMO OSAKA CEMENT LTD,5232,Materials,Japon,0.241,Actions
MAGNITE INC,MGNI,Communication,Etats-Unis,0.241,Actions
DONGJIN SEMICHEM LTD,005290,Materials,Corée,0.241,Actions
ABC MART INC,2670,Consumer Discretionary,Japon,0.24000000000000002,Actions
ORION OFFICE REIT INC,ONL,Real Estate,Etats-Unis,0.24,Actions
FEDERAL BANK LTD,FEDERALBNK,Financials,Inde,0.24,Actions
UNIVERSAL HEALTH REALTY INCOME TRU,UHT,Real Estate,Etats-Unis,0.24,Actions
YULON MOTOR LTD,2201,Consumer Discretionary,Taïwan,0.24,Actions
BANDWIDTH INC CLASS A,BAND,Communication,Etats-Unis,0.24,Actions
SHENZHEN OVERSEAS CHINESE TOWN LTD,000069,Consumer Discretionary,Chine,0.24,Actions
SHANGHAI INTERNATIONAL PORT (GROUP,600018,Industrials,Chine,0.23900000000000002,Actions
TOKAI RIKA LTD,6995,Consumer Discretionary,Japon,0.23900000000000002,Actions
GS RETAIL LTD,007070,Consumer Staples,Corée,0.23900000000000002,Actions
AARTI INDUSTRIES LTD,AARTIIND,Materials,Inde,0.239,Actions
FAR EAST HOSPITALITY TRUST REIT,Q5T,Real Estate,Singapour,0.239,Actions
WT MICROELECTRONICS LTD,3036,Technology,Taïwan,0.239,Actions
GRIEG SEAFOOD,GSF,Consumer Staples,Norvège,0.239,Actions
CENTURIA OFFICE REIT UNITS,COF,Real Estate,Australie,0.239,Actions
TOYO TIRE CORP,5105,Consumer Discretionary,Japon,0.239,Actions
SCOTTISH AMERICAN INVESTMENT CO. P,SAIN,Financials,Royaume-Uni,0.239,Actions
CROSS COUNTRY HEALTHCARE INC,CCRN,Health Care,Etats-Unis,0.23800000000000002,Actions
TAKARA BIO INC,4974,Health Care,Japon,0.23800000000000002,Actions
CATALYST PHARMACEUTICALS INC,CPRX,Health Care,Etats-Unis,0.238,Actions
FOOT LOCKER INC,FL,Consumer Discretionary,Etats-Unis,0.238,Actions
CHINA MODERN DAIRY HOLDINGS LTD,1117,Consumer Staples,Chine,0.238,Actions
SHANDONG HUALU-HENGSHENG CHEMICAL,600426,Materials,Chine,0.23700000000000002,Actions
LAWSON INC,2651,Consumer Staples,Japon,0.23700000000000002,Actions
YAMAZAKI BAKING LTD,2212,Consumer Staples,Japon,0.23700000000000002,Actions
ADVANTAGE ENERGY LTD,AAV,Energy,Canada,0.237,Actions
VSTECS HOLDINGS LTD,856,Technology,Hong-Kong,0.237,Actions
NANOSTRING TECHNOLOGIES INC,NSTG,Health Care,Etats-Unis,0.237,Actions
MITEK SYSTEMS INC,MITK,Technology,Etats-Unis,0.237,Actions
FULGENT SUN INTERNATIONAL (HOLDING,9802,Consumer Discretionary,Taïwan,0.237,Actions
CHINA BLUECHEMICAL LTD H,3983,Materials,Chine,0.237,Actions
SIXT PREF,SIX3,Industrials,Allemagne,0.237,Actions
ADEKA CORP,4401,Materials,Japon,0.237,Actions
CAVCO INDUSTRIES INC,CVCO,Consumer Discretionary,Etats-Unis,0.237,Actions
DUSKIN LTD,4665,Industrials,Japon,0.237,Actions
JOHN B SANFILIPPO AND SON INC,JBSS,Consumer Staples,Etats-Unis,0.23600000000000002,Actions
ANGEL YEAST LTD A,600298,Consumer Staples,Chine,0.23600000000000002,Actions
SIMULATIONS PLUS INC,SLP,Health Care,Etats-Unis,0.23600000000000002,Actions
TAIHAN ELECTRIC WIRE LTD,001440,Industrials,Corée,0.236,Actions
NOS SGPS SA,NOS,Communication,Portugal,0.236,Actions
SUMO LOGIC INC,SUMO,Technology,Etats-Unis,0.236,Actions
OUTFRONT MEDIA INC,OUT,Real Estate,Etats-Unis,0.236,Actions
KELLY SERVICES INC CLASS A,KELYA,Industrials,Etats-Unis,0.236,Actions
POLA ORBIS HOLDINGS INC,4927,Consumer Staples,Japon,0.236,Actions
WONIK IPS LTD,240810,Technology,Corée,0.236,Actions
NATIONAL BANK HOLDINGS CORP CLASS,NBHC,Financials,Etats-Unis,0.236,Actions
MAXEON SOLAR TECHNOLOGIES LTD,MAXN,Technology,Singapour,0.23500000000000001,Actions
KINPO ELECTRONICS INC,2312,Consumer Discretionary,Taïwan,0.23500000000000001,Actions
TELEKOM AUSTRIA AG,TKA,Communication,Autriche,0.23500000000000001,Actions
EW SCRIPPS CLASS A,SSP,Communication,Etats-Unis,0.235,Actions
CHORUS LTD,CNU,Communication,Nouvelle-Zélande,0.235,Actions
SUNPLUS TECHNOLOGY LTD,2401,Technology,Taïwan,0.235,Actions
FAR EASTERN INTERNATIONAL BANK,2845,Financials,Taïwan,0.235,Actions
HELLO GROUP ADR INC,MOMO,Communication,Chine,0.235,Actions
NAGASE LTD,8012,Industrials,Japon,0.235,Actions
NHK SPRING LTD,5991,Consumer Discretionary,Japon,0.235,Actions
USHIO INC,6925,Industrials,Japon,0.235,Actions
ARTESIAN RESOURCES CORP CLASS A,ARTNA,Utilities,Etats-Unis,0.235,Actions
TOPCO SCIENTIFIC LTD,5434,Technology,Taïwan,0.234,Actions
CHUNBO LTD,278280,Materials,Corée,0.23399999999999999,Actions
RYMAN HOSPITALITY PROPERTIES REIT,RHP,Real Estate,Etats-Unis,0.23399999999999999,Actions
NINGBO DEYE TECHNOLOGY LTD A,605117,Industrials,Chine,0.23399999999999999,Actions
CACI INTERNATIONAL INC CLASS A,CACI,Industrials,Etats-Unis,0.23399999999999999,Actions
SCHOUW AND CO,SCHO,Consumer Staples,Danemark,0.23399999999999999,Actions
CHUNG HUNG STEEL CORP,2014,Materials,Taïwan,0.233,Actions
AUTO1 GROUP,AG1,Consumer Discretionary,Allemagne,0.233,Actions
TIANSHUI HUATIAN TECHNOLOGY LTD A,002185,Technology,Chine,0.233,Actions
SHIFT4 PAYMENTS INC CLASS A,FOUR,Technology,Etats-Unis,0.23299999999999998,Actions
COHU INC,COHU,Technology,Etats-Unis,0.23299999999999998,Actions
HUANENG POWER INTERNATIONAL INC H,902,Utilities,Chine,0.23299999999999998,Actions
HKBN LTD,1310,Communication,Hong-Kong,0.23299999999999998,Actions
REATA PHARMACEUTICALS INC CLASS A,RETA,Health Care,Etats-Unis,0.23299999999999998,Actions
ZEON JAPAN CORP,4205,Materials,Japon,0.23299999999999998,Actions
A-LIVING SERVICES LTD H,3319,Real Estate,Chine,0.232,Actions
INDOCEMENT TUNGGAL PRAKARSA,INTP,Materials,Indonésie,0.232,Actions
AZENTA INC,AZTA,Health Care,Etats-Unis,0.232,Actions
ICF INTERNATIONAL INC,ICFI,Industrials,Etats-Unis,0.232,Actions
CHOICE PROPERTIES REAL ESTATE INVE,CHP.UN,Real Estate,Canada,0.232,Actions
CARLSBERG BREWERY MALAYSIA,CARLSBG,Consumer Staples,Malaisie,0.232,Actions
HUALAN BIOLOGICAL ENGINEERING INC,002007,Health Care,Chine,0.232,Actions
HANNSTAR DISPLAY CORP,6116,Technology,Taïwan,0.232,Actions
MITAC HOLDINGS CORP,3706,Technology,Taïwan,0.23199999999999998,Actions
PORTLAND GENERAL ELECTRIC,POR,Utilities,Etats-Unis,0.23199999999999998,Actions
HACHIJUNI BANK LTD,8359,Financials,Japon,0.23199999999999998,Actions
CARDIOVASCULAR SYSTEMS INC,CSII,Health Care,Etats-Unis,0.23199999999999998,Actions
TRINITY INDUSTRIES INC,TRN,Industrials,Etats-Unis,0.23199999999999998,Actions
TECHNIPFMC PLC,FTI,Energy,Etats-Unis,0.23199999999999998,Actions
COLUMBUS MCKINNON CORP,CMCO,Industrials,Etats-Unis,0.23099999999999998,Actions
PRIVIA HEALTH GROUP INC,PRVA,Health Care,Etats-Unis,0.23099999999999998,Actions
SEMBCORP MARINE LTD,S51,Industrials,Singapour,0.23099999999999998,Actions
CHULARAT HOSPITAL NON-VOTING DR PC,CHG.R,Health Care,Thaïlande,0.23099999999999998,Actions
COUCHBASE INC,BASE,Technology,Etats-Unis,0.23,Actions
ACUSHNET HOLDINGS CORP,GOLF,Consumer Discretionary,Etats-Unis,0.23,Actions
BELLEVUE GOLD LTD,BGL,Materials,Australie,0.23,Actions
JIANGSU EASTERN SHENGHONG LTD A,000301,Materials,Chine,0.23,Actions
ADVANCED ENERGY SOLUTION HOLDING L,6781,Industrials,Taïwan,0.23,Actions
INVOCARE LTD,IVC,Consumer Discretionary,Australie,0.23,Actions
DIS-CHEM PHARMACIES LTD,DCP,Consumer Staples,Afrique du Sud,0.22999999999999998,Actions
DIFFER GROUP HOLDING LTD,6878,Financials,Chine,0.22999999999999998,Actions
HYUNDAI DEPARTMENT STORE LTD,069960,Consumer Discretionary,Corée,0.229,Actions
FARO TECHNOLOGIES INC,FARO,Technology,Etats-Unis,0.22899999999999998,Actions
TOKUYAMA CORP,4043,Materials,Japon,0.22899999999999998,Actions
GPI,GPI,Health Care,Italie,0.228,Actions
LAGERCRANTZ GROUP CLASS B,LAGR B,Technology,Suède,0.228,Actions
WEBJET LTD,WEB,Consumer Discretionary,Australie,0.228,Actions
EQUITRANS MIDSTREAM CORP,ETRN,Energy,Etats-Unis,0.228,Actions
STONEX GROUP INC,SNEX,Financials,Etats-Unis,0.228,Actions
CAPITAL SECURITIES CORP,6005,Financials,Taïwan,0.22799999999999998,Actions
INDO TAMBANGRAYA MEGAH,ITMG,Energy,Indonésie,0.22799999999999998,Actions
BEZEQ ISRAELI TELECOMMUNICATION CO,BEZQ,Communication,Israël,0.22799999999999998,Actions
COM2US,078340,Communication,Corée,0.22799999999999998,Actions
A G BARR PLC,BAG,Consumer Staples,Royaume-Uni,0.22799999999999998,Actions
IRESS LTD,IRE,Technology,Australie,0.22799999999999998,Actions
CIMC ENRIC HOLDINGS LTD,3899,Industrials,Chine,0.22799999999999998,Actions
INTELBRAS TELECOMUNICACOES SA,INTB3,Technology,Brésil,0.22700000000000004,Actions
PRIME US REIT UNITS,OXMU,Real Estate,Singapour,0.227,Actions
HITEJINRO,000080,Consumer Staples,Corée,0.227,Actions
SONAE SA,SON,Consumer Staples,Portugal,0.227,Actions
FEDERAL AGRICULTURAL MORTGAGE NON,AGM,Financials,Etats-Unis,0.227,Actions
ADTALEM GLOBAL EDUCATION INC,ATGE,Consumer Discretionary,Etats-Unis,0.22699999999999998,Actions
DIGITAL TURBINE INC,APPS,Technology,Etats-Unis,0.22699999999999998,Actions
JIANGSU KINGS LUCK BREWERY LTD A,603369,Consumer Staples,Chine,0.226,Actions
TIANNENG POWER INTERNATIONAL LTD,819,Consumer Discretionary,Chine,0.226,Actions
TEVA PHARMACEUTICAL INDUSTRIES LTD,TEVA,Health Care,Israël,0.226,Actions
SSY GROUP LTD,2005,Health Care,Chine,0.22599999999999998,Actions
MABANEE COMPANY,MABANEE,Real Estate,Koweït,0.22599999999999998,Actions
YAMAGUCHI FINANCIAL GROUP INC,8418,Financials,Japon,0.22599999999999998,Actions
PHOTRONICS INC,PLAB,Technology,Etats-Unis,0.22500000000000003,Actions
CHINA COAL ENERGY LTD H,1898,Energy,Chine,0.225,Actions
INVESTEC LTD,INL,Financials,Afrique du Sud,0.225,Actions
DELEK GROUP LTD,DLEKG,Energy,Israël,0.225,Actions
ASTON MARTIN LAGONDA GLOBAL HOLDIN,AML,Consumer Discretionary,Royaume-Uni,0.225,Actions
TSUMURA,4540,Health Care,Japon,0.225,Actions
MORINAGA MILK INDUSTRY LTD,2264,Consumer Staples,Japon,0.225,Actions
MABUCHI MOTOR LTD,6592,Industrials,Japon,0.225,Actions
SUPALAI NON-VOTING DR PCL,SPALI.R,Real Estate,Thaïlande,0.22499999999999998,Actions
JAY MART NON-VOTING DR PCL,JMART.R,Technology,Thaïlande,0.22499999999999998,Actions
ATEA PHARMACEUTICALS INC,AVIR,Health Care,Etats-Unis,0.22499999999999998,Actions
ALLEGIANT TRAVEL,ALGT,Industrials,Etats-Unis,0.22499999999999998,Actions
XINYI ENERGY HOLDINGS LTD,3868,Utilities,Chine,0.224,Actions
FLOOR DECOR HOLDINGS INC CLASS A,FND,Consumer Discretionary,Etats-Unis,0.224,Actions
KEPCO ENGINEERING & CONSTRUCTION I,052690,Industrials,Corée,0.224,Actions
ST JOE,JOE,Real Estate,Etats-Unis,0.224,Actions
ZTO EXPRESS (CAYMAN) CLASS A INC,2057,Industrials,Chine,0.224,Actions
MALAYSIA AIRPORTS HOLDINGS,AIRPORT,Industrials,Malaisie,0.224,Actions
COMPAGNIE DENTREPRISES CFE SA,CFEB,Industrials,Belgique,0.224,Actions
STRATEGIC EDUCATION INC,STRA,Consumer Discretionary,Etats-Unis,0.224,Actions
CERES POWER HOLDINGS PLC,CWR,Industrials,Royaume-Uni,0.224,Actions
VALNEVA,VLA,Health Care,France,0.224,Actions
BLUCORA INC,BCOR,Financials,Etats-Unis,0.224,Actions
MIXI INC,2121,Communication,Japon,0.224,Actions
HOLLYSYS AUTOMATION TECHNOLOGIES L,HOLI,Technology,Chine,0.224,Actions
NECESSITY RETAIL REIT INC CLASS A,AFIN US,Real Estate,Etats-Unis,0.224,Actions
BILIA CLASS A,BILI A,Consumer Discretionary,Suède,0.22399999999999998,Actions
